시군구코드,업소명,소재지도로명,소재지지번,소재지전화번호,업태명,메뉴,영업일
11680,얌타이,서울특별시 강남구 강남대로150길 4 지상1층 (논현동),서울특별시 강남구 논현동  17번지 1호  ,,경양식,,
11680,토마토,서울특별시 강남구 강남대로150길 9 (논현동),서울특별시 강남구 논현동  1번지 7호  ,  02 5127979  ,경양식,,
11680,어썸라운지바,서울특별시 강남구 강남대로152길 11 2층 (신사동),서울특별시 강남구 신사동  512번지 19호  ,,경양식,,
11680,신사 512,서울특별시 강남구 강남대로152길 11 2층 (신사동),서울특별시 강남구 신사동  512번지 19호  ,,경양식,,
11680,천미미골드,서울특별시 강남구 강남대로152길 11 2층 (신사동),서울특별시 강남구 신사동  512번지 19호  ,,경양식,,
11680,북경반점,서울특별시 강남구 강남대로152길 14 (신사동),서울특별시 강남구 신사동  513번지 2호  ,  02 5175777  ,경양식,,
11680,주식회사비엠티엘,서울특별시 강남구 강남대로152길 14 지상1층 (신사동 성한빌딩),서울특별시 강남구 신사동  513번지 2호  성한빌딩 1층,  02 5172346  ,경양식,,
11680,플래쉬,서울특별시 강남구 강남대로152길 14 지상1층 (신사동 성한빌딩),서울특별시 강남구 신사동  513번지 2호  성한빌딩 1층,  02 5172346  ,경양식,,
11680,주식회사비엠티엘,서울특별시 강남구 강남대로152길 14 지하1층 (신사동),서울특별시 강남구 신사동  513번지 2호  ,  02 5172346  ,경양식,,
11680,플래쉬,서울특별시 강남구 강남대로152길 14 지하1층 (신사동),서울특별시 강남구 신사동  513번지 2호  ,  02 5172346  ,경양식,,
11680,응수수산,서울특별시 강남구 강남대로152길 15 (신사동지하1층),서울특별시 강남구 신사동  512번지 17호  지하1층,02  517 3805  ,경양식,,
11680,남오토코,서울특별시 강남구 강남대로152길 24 지상2층 (신사동),서울특별시 강남구 신사동  514번지 3호  지상2층,  02 5178039  ,경양식,,
11680,남오토코 신사점,서울특별시 강남구 강남대로152길 24 지상2층 (신사동),서울특별시 강남구 신사동  514번지 3호  지상2층,  02 5178039  ,경양식,,
11680,마라살롱 신사점,서울특별시 강남구 강남대로152길 24 지상2층 (신사동),서울특별시 강남구 신사동  514번지 3호  지상2층,  02 5178039  ,경양식,,
11680,이자와 신사가로수길점,서울특별시 강남구 강남대로152길 30 (신사동지상2층),서울특별시 강남구 신사동  514번지 5호  지상2층,  02 5115285  ,경양식,,
11680,샤오당쟈,서울특별시 강남구 강남대로152길 30 (신사동지상2층),서울특별시 강남구 신사동  514번지 5호  지상2층,  02 5115285  ,경양식,,
11680,비비드(VIVID),서울특별시 강남구 강남대로152길 31 지하1층 (신사동),서울특별시 강남구 신사동  515번지 11호  ,,경양식,,
11680,팔일삼 두번째이야기,서울특별시 강남구 강남대로152길 34 1층 (신사동),서울특별시 강남구 신사동  514번지 8호  1층,  02 5174242  ,경양식,,
11680,비행기,서울특별시 강남구 강남대로152길 46 지하1층 (신사동),서울특별시 강남구 신사동  537번지 4호  ,,경양식,,
11680,모단걸응접실,서울특별시 강남구 강남대로152길 62 지하1층 (신사동),서울특별시 강남구 신사동  539번지 1호  지하1층,02-3448-0815,경양식,,
11680,완소,서울특별시 강남구 강남대로152길 68 (신사동지상1층),서울특별시 강남구 신사동  539번지 4호  지상1층,              ,경양식,,
11680,서울러,서울특별시 강남구 강남대로152길 69 지하 1층 (신사동),서울특별시 강남구 신사동  540번지 18호  ,,경양식,,
11680,엠버,서울특별시 강남구 강남대로152길 9 (신사동),서울특별시 강남구 신사동  512번지 20호  ,02-3443-4653,경양식,,
11680,쎄라비,서울특별시 강남구 강남대로152길 9 (신사동아성빌딩3층),서울특별시 강남구 신사동  512번지 20호  아성빌딩3층,0--2,경양식,,
11680,프레스센터(press centre),서울특별시 강남구 강남대로154길 21 지하1층 (신사동),서울특별시 강남구 신사동  511번지 13호  ,,경양식,,
11680,에픽(Epic),서울특별시 강남구 강남대로156길 13 (신사동),서울특별시 강남구 신사동  510번지 3호  ,  02 5159558  ,경양식,,
11680,상도커피(에픽신사점),서울특별시 강남구 강남대로156길 13 (신사동),서울특별시 강남구 신사동  510번지 3호  ,  02 5159558  ,경양식,,
11680,잇터널 에프앤비,서울특별시 강남구 강남대로156길 13 지하1층 (신사동),서울특별시 강남구 신사동  510번지 3호  ,,경양식,,
11680,겐로쿠,서울특별시 강남구 강남대로156길 17 (신사동지상1층),서울특별시 강남구 신사동  510번지 8호  지상1층,,경양식,,
11680,신사동 두목야식,서울특별시 강남구 강남대로156길 17 (신사동지상1층),서울특별시 강남구 신사동  510번지 8호  지상1층,,경양식,,
11680,아이리쉬,서울특별시 강남구 강남대로156길 33 지상2층 (신사동 수현빌딩),서울특별시 강남구 신사동  517번지 34호  수현빌딩 지상2층,,경양식,,
11680,이끼롤까스 가로수길점,서울특별시 강남구 강남대로156길 35 1층 (신사동),서울특별시 강남구 신사동  517번지 33호  지상1층,02  514 3347  ,경양식,,
11680,이끼롤까스 가로수길본점,서울특별시 강남구 강남대로156길 35 1층 (신사동),서울특별시 강남구 신사동  517번지 33호  지상1층,02  514 3347  ,경양식,,
11680,탐앤탐스 가로수길점,서울특별시 강남구 강남대로156길 48 지상1층-지상2층 (신사동),서울특별시 강남구 신사동  536번지 19호  지상1층-지상2층,,경양식,,
11680,RUSH(러쉬),서울특별시 강남구 강남대로158길 11 지상1층 (신사동),서울특별시 강남구 신사동  508번지 11호  지상1층,,경양식,,
11680,포티데이즈,서울특별시 강남구 강남대로158길 16 지상1층 (신사동),서울특별시 강남구 신사동  509번지 3호  ,02  64391500  ,경양식,,
11680,봉구비어 신사역점,서울특별시 강남구 강남대로158길 21 지상1층 101호 (신사동 홍인빌딩),서울특별시 강남구 신사동  508번지 6호  홍인빌딩 지상1층-101,,경양식,,
11680,히어로 포테이토,서울특별시 강남구 강남대로158길 26 지상1층 (신사동),서울특별시 강남구 신사동  517번지 4호  ,,경양식,,
11680,신사 로바다야끼,서울특별시 강남구 강남대로158길 26 지상1층 (신사동),서울특별시 강남구 신사동  517번지 4호  ,,경양식,,
11680,스택 신사점,서울특별시 강남구 강남대로158길 26 지상1층 (신사동),서울특별시 강남구 신사동  517번지 4호  ,,경양식,,
11680,택,서울특별시 강남구 강남대로158길 26 지상1층 (신사동),서울특별시 강남구 신사동  517번지 4호  ,,경양식,,
11680,벨루치,서울특별시 강남구 강남대로158길 9 지상1층 101호 (신사동),서울특별시 강남구 신사동  508번지 12호  ,,경양식,,
11680,라운지 어반,서울특별시 강남구 강남대로160길 15 지하1층 (신사동),서울특별시 강남구 신사동  507번지 8호  ,02  540 0339  ,경양식,,
11680,비,서울특별시 강남구 강남대로160길 19 (신사동성림빌딩지하1층),서울특별시 강남구 신사동  507번지 6호  성림빌딩지하1층,              ,경양식,,
11680,경양카츠 가로수길점,서울특별시 강남구 강남대로160길 19 1층 (신사동),서울특별시 강남구 신사동  507번지 6호  ,,경양식,,
11680,살몬바,서울특별시 강남구 강남대로160길 42 2층 (신사동),서울특별시 강남구 신사동  519번지 13호  ,0-2516-1177,경양식,,
11680,시그니처,서울특별시 강남구 강남대로160길 42 3층 (신사동),서울특별시 강남구 신사동  519번지 13호  ,0-2546-4499,경양식,,
11680,유메,서울특별시 강남구 강남대로160길 50 (신사동지하1층),서울특별시 강남구 신사동  535번지 23호  지하1층,  02 5441525  ,경양식,,
11680,？커피 2호점,서울특별시 강남구 강남대로162길 18 지상1층 (신사동),서울특별시 강남구 신사동  507번지 3호  ,,경양식,,
11680,？커피,서울특별시 강남구 강남대로162길 18 지상1층 (신사동),서울특별시 강남구 신사동  507번지 3호  ,,경양식,,
11680,감성타코앤그릴,서울특별시 강남구 강남대로162길 31 지하1지상1층 (신사동),서울특별시 강남구 신사동  523번지 16호  ,,경양식,,
11680,피키파파,서울특별시 강남구 강남대로162길 35 1층 (신사동),서울특별시 강남구 신사동  523번지 17호  ,,경양식,,
11680,류니끄,서울특별시 강남구 강남대로162길 40 (신사동지하1층),서울특별시 강남구 신사동  520번지 1호  지하1층,02  546 9279  ,경양식,,
11680,카이,서울특별시 강남구 강남대로42길 11 (도곡동),서울특별시 강남구 도곡동  954번지 12호  ,  02 5290432  ,경양식,,
11680,타이쇼 베이스먼트,서울특별시 강남구 강남대로42길 16 지하1층 (도곡동),서울특별시 강남구 도곡동  957번지 1호  ,,경양식,,
11680,로마옥,서울특별시 강남구 강남대로48길 11 지하1층 (도곡동),서울특별시 강남구 도곡동  948번지 13호  ,,경양식,,
11680,아이엠,서울특별시 강남구 강남대로48길 25 지하1층 B101호 (도곡동 비스킷),서울특별시 강남구 도곡동  947번지 10호  비스킷,,경양식,,
11680,문라이트,서울특별시 강남구 강남대로58길 11 (도곡동지상3층),서울특별시 강남구 도곡동  943번지 5호  지상3층,,경양식,,
11680,센스,서울특별시 강남구 강남대로58길 11 (도곡동지하1층),서울특별시 강남구 도곡동  943번지 5호  지하1층,0-571-6848,경양식,,
11680,추억속으로,서울특별시 강남구 강남대로58길 17 (도곡동),서울특별시 강남구 도곡동  942번지 10호  ,02-3436-6735,경양식,,
11680,비채,서울특별시 강남구 강남대로58길 18 (도곡동지하1층),서울특별시 강남구 도곡동  944번지 1호  지하1층,0-5251-8971,경양식,,
11680,라망드 쉐프,서울특별시 강남구 강남대로62길 18 1층 101호 (역삼동),서울특별시 강남구 역삼동  838번지 7호  1층 101호,02 6338 6984  ,경양식,,
11680,강남라틴7080,서울특별시 강남구 강남대로62길 28 지하1층 (역삼동),서울특별시 강남구 역삼동  839번지 3호  ,  02 5618661  ,경양식,,
11680,강남7080라이브카페(강남대관),서울특별시 강남구 강남대로62길 28 지하1층 (역삼동),서울특별시 강남구 역삼동  839번지 3호  ,  02 5618661  ,경양식,,
11680,강남7080,서울특별시 강남구 강남대로62길 28 지하1층 (역삼동),서울특별시 강남구 역삼동  839번지 3호  ,  02 5618661  ,경양식,,
11680,힐로,서울특별시 강남구 강남대로62길 31 (역삼동예원빌딩 지상2층),서울특별시 강남구 역삼동  836번지 48호  예원빌딩 지상2층,,경양식,,
11680,치어스(뱅뱅사거리점),서울특별시 강남구 강남대로62길 7 (역삼동),서울특별시 강남구 역삼동  837번지 7호  ,  02 5670025  ,경양식,,
11680,라토마티나(La Tomatina),서울특별시 강남구 강남대로66길 14 2층 205호 (역삼동 강남역 와이즈 플레이스),서울특별시 강남구 역삼동  837번지 13호  ,,경양식,,
11680,짬뽕의전설,서울특별시 강남구 강남대로66길 6 (역삼동),서울특별시 강남구 역삼동  837번지 1호  ,  02 5670096  ,경양식,,
11680,참숯닭갈비반,서울특별시 강남구 강남대로66길 7 (역삼동지상2층),서울특별시 강남구 역삼동  832번지 10호  지상2층,02  554 3112  ,경양식,,
11680,도도,서울특별시 강남구 강남대로66길 8 (역삼동지상3층),서울특별시 강남구 역삼동  837번지 2호  지상3층,02  566 0018  ,경양식,,
11680,딴또딴또,서울특별시 강남구 강남대로66길 8 (역삼동지하1층),서울특별시 강남구 역삼동  837번지 2호  지하1층,,경양식,,
11680,아사칸 강남2호점,서울특별시 강남구 강남대로78길 12 (역삼동지상2층),서울특별시 강남구 역삼동  831번지 24호  지상2층,,경양식,,
11680,백철판0410 강남역지점,서울특별시 강남구 강남대로78길 16 (역삼동지상2층),서울특별시 강남구 역삼동  831번지 26호  지상2층,02  549 3864  ,경양식,,
11680,참치공방,서울특별시 강남구 강남대로78길 18 2층 (역삼동),서울특별시 강남구 역삼동  831번지 27호  ,  02 5627123  ,경양식,,
11680,세븐,서울특별시 강남구 강남대로78길 33 지하1층 (역삼동),서울특별시 강남구 역삼동  827번지 69호  ,,경양식,,
11680,힐 스터디,서울특별시 강남구 강남대로78길 8 10층 (역삼동),서울특별시 강남구 역삼동  831번지 3호  10층,02  501 1223  ,경양식,,
11680,본따볼라컵유어포크,서울특별시 강남구 강남대로84길 15 지하1층 B115 B116호 (역삼동 강남역 효성해링턴 타워 더퍼스트),서울특별시 강남구 역삼동  825번지 25호  ,,경양식,,
11680,(주)크리드705 강남지점,서울특별시 강남구 강남대로84길 16 제이스타워 지하1층 (역삼동),서울특별시 강남구 역삼동  826번지 27호  제이스타워,,경양식,,
